month,day,hour,temperature_2m,dew_point_2m,rain,wind_speed_10m,wind_direction_10m,wind_gusts_10m,is_day,month,day,hour
11,11,11,11.169,7.3190002,0,16.084589,5.1362934,29.88,1,11,11,11
11,11,12,11.469,6.9690003,0,16.63126,9.971998,31.319998,1,11,11,12
11,11,13,11.469,6.519,0,14.404499,1.4320632,28.08,1,11,11,13
11,11,14,11.419,6.4690003,0,13.954354,353.33344,27.359999,1,11,11,14
11,11,15,10.969,6.519,0,13.229694,345.0183,25.919998,1,11,11,15
11,11,16,9.669,6.2190003,0,11.966953,353.08887,23.039999,1,11,11,16
11,11,17,8.3689995,5.9690003,0,12.525207,352.5687,21.599998,0,11,11,17
11,11,18,7.769,5.369,0,14.404499,358.56793,24.48,0,11,11,18
11,11,19,7.369,5.019,0,15.697197,3.9451082,26.64,0,11,11,19
11,11,20,6.9690003,4.8190002,0,16.263872,5.0795207,27.72,0,11,11,20
11,11,21,6.519,4.369,0,16.039202,9.039405,28.08,0,11,11,21
11,11,22,6.119,4.019,0,15.941944,6.482988,27.72,0,11,11,22
11,11,23,5.769,3.869,0,16.748707,1.8475709,28.44,0,11,11,23
11,12,0,5.619,3.869,0,18.194254,2.2679145,30.960001,0,11,12,0
11,12,1,5.7190003,3.9689999,0,19.460823,2.6506371,33.12,0,11,12,1
11,12,2,5.619,4.0690002,0,20.37899,3.5446954,34.92,0,11,12,2
11,12,3,5.5690002,4.169,0,20.728153,2.9865732,35.64,0,11,12,3
11,12,4,5.669,4.3190002,0,20.929596,3.9451082,36,0,11,12,4
11,12,5,5.8190002,4.5690002,0,21.707731,5.7105074,37.079998,0,11,12,5
11,12,6,6.119,4.769,0,22.17217,7.932668,38.88,0,11,12,6
11,12,7,6.119,4.669,0,22.105583,9.845763,38.519997,0,11,12,7
11,12,8,6.519,4.8190002,0,23.05476,10.344804,39.6,1,11,12,8
11,12,9,7.919,5.4690003,0,25.900616,17.805447,44.28,1,11,12,9
11,12,10,9.269,6.169,0,23.241617,16.189287,47.88,1,11,12,10
11,12,11,10.3689995,6.269,0,29.900053,23.787394,51.48,1,11,12,11
11,12,12,11.068999,6.169,0,29.462873,26.878069,56.519997,1,11,12,12
11,12,13,11.669,5.769,0,29.61752,40.563446,55.079998,1,11,12,13
11,12,14,11.419,6.669,0,22.644257,23.916252,55.8,1,11,12,14
11,12,15,11.519,6.2190003,0,21.335884,27.645891,43.56,1,11,12,15
11,12,16,11.318999,5.7190003,0,19.1588,26.805723,39.239998,1,11,12,16
11,12,17,11.169,5.619,0,19.125793,35.036278,35.64,0,11,12,17
11,12,18,10.568999,6.3190002,0,17.907963,39.289394,35.28,0,11,12,18
11,12,19,10.219,6.919,0,17.604149,37.104324,33.12,0,11,12,19
11,12,20,9.8689995,7.2190003,0,16.344357,36.491394,32.399998,0,11,12,20
11,12,21,9.719,7.269,0,15.3264475,33.50346,30.239998,0,11,12,21
11,12,22,9.419,7.3190002,0,15.379206,32.57405,28.08,0,11,12,22
11,12,23,9.3689995,7.2190003,0,15.898188,30.629932,29.16,0,11,12,23
11,13,0,8.919,6.9690003,0,15.455911,26.266575,29.16,0,11,13,0
11,13,1,8.469,7.619,0,14.941083,21.929651,27,0,11,13,1
11,13,2,8.318999,7.519,0,14.007655,25.90646,27.359999,0,11,13,2
11,13,3,8.3689995,7.519,0,12.659004,29.84584,25.56,0,11,13,3
11,13,4,8.269,7.419,0,12.472065,20.265789,23.039999,0,11,13,4
11,13,5,8.169,7.019,0,13.723745,16.771315,24.84,0,11,13,5
11,13,6,7.8190002,6.419,0,13.1041975,20.924576,24.84,0,11,13,6
11,13,7,7.519,5.919,0,12.872201,20.462362,23.759998,0,11,13,7
11,13,8,7.619,5.7190003,0,13.708391,23.198618,24.48,1,11,13,8
11,13,9,8.419,6.169,0,10.897063,22.328712,24.84,1,11,13,9
11,13,10,9.568999,6.619,0,11.995349,25.795975,24.119999,1,11,13,10
11,13,11,10.419,6.919,0,11.453715,30.191544,24.48,1,11,13,11
11,13,12,11.318999,7.269,0,8.641874,35.6765,23.4,1,11,13,12
11,13,13,12.169,7.5690002,0,9.595874,23.198618,20.880001,1,11,13,13
11,13,14,11.969,7.3190002,0,11.616627,12.528798,22.68,1,11,13,14
11,13,15,11.318999,7.269,0,9.321845,10.007925,23.039999,1,11,13,15
11,13,16,9.519,6.919,0,5.771239,3.5762644,17.28,1,11,13,16
11,13,17,7.419,5.8190002,0,5.5450516,346.86597,9.72,0,11,13,17
11,13,18,6.8190002,5.669,0,6.7853074,338.19852,11.159999,0,11,13,18
11,13,19,6.769,5.619,0,7.989243,345.65063,14.04,0,11,13,19
11,13,20,6.519,5.4690003,0,9.391102,347.82855,16.199999,0,11,13,20
11,13,21,6.119,5.269,0,8.149847,353.6599,16.56,0,11,13,21
11,13,22,5.519,4.919,0,7.040739,355.60138,14.4,0,11,13,22
11,13,23,5.4690003,5.019,0,8.149847,353.6599,14.4,0,11,13,23
11,14,0,6.369,6.169,0,9.6480665,351.41644,17.28,0,11,14,0
11,14,1,6.869,6.7190003,0,7.42159,345.9637,17.28,0,11,14,1
11,14,2,7.5690002,7.369,0,6.037383,333.43503,12.959999,0,11,14,2
11,14,3,8.269,7.919,0,4.8366103,315.0001,10.799999,0,11,14,3
11,14,4,8.769,8.269,0,5.004518,322.3057,9.36,0,11,14,4
11,14,5,9.019,8.568999,0,6.8138976,347.79953,12.24,0,11,14,5
11,14,6,9.169,8.818999,0.1,5.0528407,355.91446,11.879999,0,11,14,6
11,14,7,9.3689995,8.969,0,5.5799994,360,9.36,0,11,14,7
11,14,8,9.769,9.269,0,8.2584505,16.46009,13.32,1,11,14,8
11,14,9,10.219,9.419,0,12.642357,28.02442,22.68,1,11,14,9
11,14,10,10.469,9.219,0,12.181624,34.159744,25.199999,1,11,14,10
11,14,11,10.8689995,9.3689995,0,13.737904,21.522667,25.199999,1,11,14,11
11,14,12,11.169,9.3689995,0,12.669238,22.557291,28.08,1,11,14,12
11,14,13,12.019,8.6189995,0,14.438198,35.869915,28.8,1,11,14,13
11,14,14,11.969,8.019,0,13.929953,32.868675,28.8,1,11,14,14
11,14,15,11.3689995,7.269,0,11.9466305,30.815645,27.72,1,11,14,15
11,14,16,10.219,6.519,0,11.08572,32.399826,22.319998,1,11,14,16
11,14,17,9.469,5.669,0,9.9408245,31.675428,20.519999,0,11,14,17
11,14,18,8.969,5.619,0,8.131936,27.699385,18,0,11,14,18
11,14,19,7.9690003,5.5690002,0,6.5520988,15.945477,14.4,0,11,14,19
11,14,20,7.919,5.619,0,6.2613096,18.435053,11.879999,0,11,14,20
11,14,21,8.069,5.869,0,6.452441,22.988754,11.159999,0,11,14,21
11,14,22,7.9690003,6.119,0,6.763786,25.201094,11.879999,0,11,14,22
11,14,23,7.9690003,6.2190003,0,5.8769383,27.349789,12.24,0,11,14,23
11,15,0,7.3190002,6.019,0,5.154415,24.775122,10.08,0,11,15,0
11,15,1,7.9690003,5.519,0,6.330782,14.826528,11.159999,0,11,15,1
11,15,2,7.769,5.5690002,0,6.424764,11.3098955,11.159999,0,11,15,2
11,15,3,7.669,5.669,0,6.601363,11.003508,11.879999,0,11,15,3
11,15,4,7.2190003,5.7190003,0,4.913044,8.426887,11.5199995,0,11,15,4
11,15,5,6.519,5.5690002,0,4.86,360,8.64,0,11,15,5
11,15,6,6.2190003,5.419,0,5.9644947,354.80566,10.440001,0,11,15,6
11,15,7,6.419,5.4690003,0,5.0432134,357.95462,11.159999,0,11,15,7
11,15,8,6.869,5.5690002,0,5.9644947,5.19435,9.36,1,11,15,8
11,15,9,8.069,6.0690002,0,5.6262593,7.3522935,11.5199995,1,11,15,9
11,15,10,9.568999,6.169,0,3.8647635,27.758451,11.5199995,1,11,15,10
11,15,11,10.318999,6.119,0,2.19718,34.9921,10.440001,1,11,15,11
11,15,12,10.818999,6.4690003,0,0.6489992,56.309914,9,1,11,15,12
11,15,13,10.669,7.019,0,4.1556225,197.6502,11.879999,1,11,15,13
11,15,14,10.6189995,7.169,0,6.090812,214.15974,14.4,1,11,15,14
11,15,15,10.219,7.2190003,0,5.7402787,221.18582,14.4,1,11,15,15
11,15,16,9.169,7.4690003,0,2.4216523,228.01286,11.5199995,1,11,15,16
11,15,17,8.818999,7.2190003,0,0.5091169,315.0001,3.6,0,11,15,17
11,15,18,8.568999,7.3190002,0,1.8532133,29.054508,3.6,0,11,15,18
11,15,19,8.019,7.019,0,0.8049845,26.564985,3.96,0,11,15,19
11,15,20,7.619,6.619,0,1.5379207,290.55612,2.52,0,11,15,20
11,15,21,6.869,6.119,0,1.6199999,270,2.8799999,0,11,15,21
11,15,22,5.619,5.269,0,5.315336,298.30066,6.8399997,0,11,15,22
11,15,23,5.769,5.0690002,0,7.5942082,301.4295,12.959999,0,11,15,23
11,16,0,5.169,4.419,0,6.269067,309.17365,13.679999,0,11,16,0
11,16,1,4.8190002,3.869,0,5.1481256,323.53067,9,0,11,16,1
11,16,2,4.169,3.2189999,0,7.193247,301.7014,12.24,0,11,16,2
11,16,3,3.569,2.7189999,0,6.7205353,290.37653,12.599999,0,11,16,3
11,16,4,2.7189999,2.019,0,6.12,298.0724,11.5199995,0,11,16,4
11,16,5,2.619,2.019,0,5.293959,305.31128,9.72,0,11,16,5
11,16,6,3.119,2.4689999,0,6.452441,292.98874,10.08,0,11,16,6
11,16,7,5.3190002,4.169,0,7.5685663,272.72626,12.959999,0,11,16,7
11,16,8,6.4690003,5.2190003,0,7.102591,261.2539,13.32,1,11,16,8
11,16,9,8.169,6.3190002,0,8.827344,267.66275,15.119999,1,11,16,9
11,16,10,9.419,7.119,0,8.297589,257.4712,16.919998,1,11,16,10
11,16,11,10.019,7.619,0,8.731392,261.70294,17.28,1,11,16,11
11,16,12,10.469,8.069,0,10.464797,243.43501,20.519999,1,11,16,12
11,16,13,11.669,8.519,0,12.936227,248.7907,25.199999,1,11,16,13
11,16,14,11.769,8.669,0,14.003029,252.03076,26.64,1,11,16,14
11,16,15,11.669,8.669,0,14.713831,262.26648,29.519999,1,11,16,15
11,16,16,10.969,8.419,0,13.202726,258.9965,27,1,11,16,16
11,16,17,10.469,8.169,0,12.616703,255.96373,24.119999,0,11,16,17
11,16,18,10.318999,8.069,0,13.451914,257.6375,24.48,0,11,16,18
11,16,19,10.419,8.169,0,14.101021,255.96373,25.56,0,11,16,19
11,16,20,10.519,8.318999,0,14.869351,263.04712,27,0,11,16,20
11,16,21,10.469,8.469,0,14.410121,272.14755,27.359999,0,11,16,21
11,16,22,10.519,8.769,0,13.767352,281.3099,26.28,0,11,16,22
11,16,23,10.269,8.818999,0,12.783802,302.3474,25.919998,0,11,16,23
11,17,0,9.818999,8.719,0.1,10.248941,329.38147,23.039999,0,11,17,0
11,17,1,8.419,7.7190003,0,9.037721,315.80682,18,0,11,17,1
11,17,2,7.169,6.5690002,0,9.847496,300.7841,17.64,0,11,17,2
11,17,3,6.9690003,5.7190003,0,12.932471,304.7961,23.039999,0,11,17,3
11,17,4,6.369,5.269,0,11.35285,295.34613,23.039999,0,11,17,4
11,17,5,6.669,5.369,0,10.134496,289.72235,20.880001,0,11,17,5
11,17,6,6.7190003,5.419,0,10.934166,290.22495,19.8,0,11,17,6
11,17,7,6.8190002,5.4690003,0,10.644379,288.74142,19.44,0,11,17,7
11,17,8,7.019,5.4690003,0,10.597094,290.89783,19.08,1,11,17,8
11,17,9,7.519,5.669,0,11.503113,290.13638,20.519999,1,11,17,9
11,17,10,8.269,5.9690003,0,11.013882,281.3099,20.880001,1,11,17,10
11,17,11,9.068999,5.919,0,12.496719,281.6336,25.199999,1,11,17,11
11,17,12,9.6189995,5.769,0,14.068816,286.34824,28.08,1,11,17,12
11,17,13,10.3689995,5.4690003,0,17.371632,280.14548,33.48,1,11,17,13
11,17,14,10.3689995,5.269,0,16.120806,276.41074,34.56,1,11,17,14
11,17,15,9.919,5.4690003,0,15.941944,263.51703,30.599998,1,11,17,15
11,17,16,9.068999,5.419,0,14.414617,254.05453,29.519999,1,11,17,16
11,17,17,8.919,5.619,0,16.244936,248.5522,29.16,0,11,17,17
11,17,18,9.519,6.419,0,22.380884,258.87085,40.68,0,11,17,18
11,17,19,9.3689995,6.919,0,21.25906,267.57373,41.399998,0,11,17,19
11,17,20,9.519,7.269,0,19.94754,280.39728,38.88,0,11,17,20
11,17,21,9.3689995,7.669,0.1,17.845436,278.70215,36.719997,0,11,17,21
11,17,22,9.3689995,7.919,0,16.109747,283.57043,32.760002,0,11,17,22
11,17,23,8.419,7.519,0,15.426535,281.441,29.16,0,11,17,23
11,18,0,8.318999,7.519,0,13.41453,281.61145,27.72,0,11,18,0
11,18,1,9.419,8.6189995,0.2,12.81165,274.0282,23.039999,0,11,18,1
11,18,2,9.3689995,8.818999,0.2,9.779817,276.3401,22.68,0,11,18,2
11,18,3,9.1189995,8.818999,2.1,6.7469993,316.08084,16.919998,0,11,18,3
11,18,4,8.818999,8.519,1.4,8.0599,29.427368,14.04,0,11,18,4
11,18,5,8.719,8.419,0.1,9.36,360,15.84,0,11,18,5
11,18,6,8.269,7.7190003,0,9.984729,27.950872,18.72,0,11,18,6
11,18,7,6.519,6.0690002,0,5.2416787,15.945477,17.28,0,11,18,7
11,18,8,7.119,6.4690003,0,5.506941,11.3098955,9.72,1,11,18,8
11,18,9,7.5690002,6.8190002,0,5.04,360,9.72,1,11,18,9
11,18,10,8.318999,6.8190002,0,4.2481523,36.38445,10.799999,1,11,18,10
11,18,11,8.919,6.5690002,0,4.0449963,69.14546,11.5199995,1,11,18,11
11,18,12,8.919,6.269,0,5.876938,130.0302,13.32,1,11,18,12
11,18,13,9.169,6.269,0.1,5.0911684,135.0001,11.879999,1,11,18,13
11,18,14,8.969,6.2190003,0.2,6.3690495,132.70937,12.24,1,11,18,14
11,18,15,8.818999,7.0690002,0.4,5.815978,111.801476,11.879999,1,11,18,15
11,18,16,8.419,7.619,0.6,6.725354,105.52418,11.879999,1,11,18,16
11,18,17,8.669,7.869,0.7,7.5942082,121.42952,12.24,0,11,18,17
11,18,18,9.568999,8.719,1,10.30883,155.22488,16.919998,0,11,18,18
11,18,19,10.669,9.919,0.8,16.940096,222.84703,31.68,0,11,18,19
11,18,20,10.818999,9.969,0.8,16.923828,240.70874,37.079998,0,11,18,20
11,18,21,11.219,9.8689995,0.2,21.0846,238.61685,37.079998,0,11,18,21
11,18,22,11.3689995,10.419,0.6,25.52829,241.80878,44.28,0,11,18,22
11,18,23,11.818999,10.568999,1.4,34.09278,240.5929,56.88,0,11,18,23
11,19,0,11.919,10.6189995,0,30.36243,253.82124,63.36,0,11,19,0
11,19,1,12.3689995,10.969,0.1,29.512316,259.10132,60.120003,0,11,19,1
11,19,2,12.068999,10.519,0,28.67485,260.2421,53.28,0,11,19,2
11,19,3,11.818999,9.969,0,27.417374,262.45517,52.199997,0,11,19,3
11,19,4,11.519,9.568999,0,25.223133,267.54602,50.039997,0,11,19,4
11,19,5,11.019,9.3689995,0,21.986542,272.8155,45.719997,0,11,19,5
11,19,6,11.068999,9.169,0.1,17.823635,268.84268,39.6,0,11,19,6
11,19,7,10.919,9.669,0.7,17.684942,265.91446,32.039997,0,11,19,7
11,19,8,9.219,8.818999,0.2,18.686218,324.01312,46.44,1,11,19,8
11,19,9,5.269,4.419,0.2,13.577776,14.588961,35.64,1,11,19,9
11,19,10,5.0690002,3.7189999,0.1,13.737904,5.26231,27.72,1,11,19,10
11,19,11,4.7190003,3.0189998,0,13.403656,14.782774,26.64,1,11,19,11
11,19,12,4.519,2.4689999,0,14.539945,15.068535,28.08,1,11,19,12
11,19,13,4.0690002,2.669,0,14.2336645,9.462248,27,1,11,19,13
11,19,14,4.119,2.5189998,0,13.776763,17.488089,27.359999,1,11,19,14
11,19,15,3.7689998,2.319,0.1,16.189995,8.3102,30.599998,1,11,19,15
11,19,16,3.069,2.2689998,0.3,18.532133,7.8152027,33.839996,1,11,19,16
11,19,17,3.2189999,2.319,0.1,17.82,360,36,0,11,19,17
11,19,18,3.4689999,2.419,0.1,19.11817,351.33594,36,0,11,19,18
11,19,19,3.069,1.819,0,19.274294,348.6901,36.719997,0,11,19,19
11,19,20,2.4689999,0.919,0,18.289274,349.79608,35.28,0,11,19,20
11,19,21,1.519,0.269,0,17.33429,344.95355,33.12,0,11,19,21
11,19,22,0.86899996,-0.381,0,16.144905,337.72403,31.68,0,11,19,22
11,19,23,0.61899996,-1.181,0,15.315873,330.42227,29.16,0,11,19,23
11,20,0,0.36900002,-2.381,0,13.413321,319.89914,28.08,0,11,20,0
11,20,1,0.469,-2.581,0,15.315873,330.42227,29.88,0,11,20,1
11,20,2,0.169,-2.181,0,12.383424,327.46497,27.72,0,11,20,2
11,20,3,-0.331,-2.181,0,9.144637,306.1933,22.319998,0,11,20,3
11,20,4,-0.581,-2.381,0,9.965239,290.07162,18,0,11,20,4
11,20,5,-0.831,-2.5310001,0,10.957847,284.26456,19.8,0,11,20,5
11,20,6,-0.931,-2.7310002,0,11.090103,283.13403,20.16,0,11,20,6
11,20,7,-0.931,-2.931,0,11.190442,281.12915,20.519999,0,11,20,7
11,20,8,-0.43100002,-2.881,0,11.45513,278.13,20.880001,1,11,20,8
11,20,9,1.069,-1.6309999,0,12.32047,281.8024,21.599998,1,11,20,9
11,20,10,3.0189998,-0.231,0,12.108261,281.14285,22.68,1,11,20,10
11,20,11,4.619,0.469,0,15.596767,288.85324,30.960001,1,11,20,11
11,20,12,5.369,-0.031000003,0,18.582766,315.0001,38.16,1,11,20,12
11,20,13,5.619,-0.381,0,17.220835,311.18582,36.719997,1,11,20,13
11,20,14,5.519,-0.831,0,18.123774,304.47925,34.2,1,11,20,14
11,20,15,4.869,-0.531,0,17.769016,309.6569,34.56,1,11,20,15
11,20,16,3.619,-0.8809999,0,16.165964,307.76312,33.12,1,11,20,16
11,20,17,2.619,-1.031,0,15.914484,316.37476,29.88,0,11,20,17
11,20,18,1.819,-1.3809999,0,15.413928,312.63373,30.599998,0,11,20,18
11,20,19,1.069,-1.781,0,12.791403,309.28937,28.44,0,11,20,19
11,20,20,0.269,-2.0310001,0,11.666721,308.10764,23.4,0,11,20,20
11,20,21,-0.43100002,-2.331,0,8.641874,324.3235,21.24,0,11,20,21
11,20,22,-0.98099995,-2.631,0,5.6492476,337.5205,15.4800005,0,11,20,22
11,20,23,-0.73099995,-2.381,0,7.256032,262.8751,12.24,0,11,20,23
11,21,0,-0.73099995,-2.331,0,5.8631387,287.87878,13.679999,0,11,21,0
11,21,1,-0.48099998,-1.831,0,5.7204895,294.14554,10.440001,0,11,21,1
11,21,2,-0.281,-1.731,0,4.846648,301.32864,9.72,0,11,21,2
11,21,3,-0.081,-1.681,0,2.1897945,350.53775,7.5599995,0,11,21,3
11,21,4,-0.13100001,-1.6309999,0,3.710795,22.833694,8.28,0,11,21,4
11,21,5,-0.13100001,-1.781,0,8.435069,39.805527,14.04,0,11,21,5
11,21,6,0.719,-2.131,0,10.694485,43.636143,19.08,0,11,21,6
11,21,7,0.76900005,-2.0310001,0.1,14.637663,45.498146,25.199999,0,11,21,7
11,21,8,0.519,-1.581,0.20000002,17.186935,43.72705,29.16,1,11,21,8
11,21,9,1.169,-0.98099995,0,15.108211,74.804695,30.599998,1,11,21,9
11,21,10,1.469,-0.43100002,0,18.089775,58.840755,32.760002,1,11,21,10
11,21,11,1.769,-0.681,0,19.06046,50.748676,36.719997,1,11,21,11
11,21,12,2.2689998,-0.281,0,16.363178,50.355858,31.68,1,11,21,12
11,21,13,1.8690001,0.069,0.1,17.072504,42.436188,34.92,1,11,21,13
11,21,14,2.169,-0.8809999,0,13.551501,39.61066,32.760002,1,11,21,14
11,21,15,2.019,-1.331,0,10.7894945,27.84749,25.56,1,11,21,15
11,21,16,1.269,-1.831,0,10.920824,8.530679,22.319998,1,11,21,16
11,21,17,-0.13100001,-2.131,0,8.905908,345.9637,19.08,0,11,21,17
11,21,18,-0.581,-2.431,0,9.668195,331.0491,17.28,0,11,21,18
11,21,19,-0.931,-2.7310002,0,10.571074,312.92996,18.72,0,11,21,19
11,21,20,-1.031,-2.7310002,0,11.48761,305.4334,20.519999,0,11,21,20
11,21,21,-0.781,-2.581,0,11.843124,294.22772,21.24,0,11,21,21
11,21,22,-0.43100002,-2.9810002,0,13.358861,284.03625,23.4,0,11,21,22
11,21,23,0.069,-2.931,0,16.24394,282.80426,28.8,0,11,21,23
11,22,0,0.319,-2.7810001,0,16.109747,283.57043,29.88,0,11,22,0
11,22,1,0.419,-2.5310001,0,15.890034,274.54794,28.44,0,11,22,1
11,22,2,1.169,-2.131,0,18.406704,279.00168,33.12,0,11,22,2
11,22,3,1.469,-1.9309999,0,18.888851,277.66672,34.56,0,11,22,3
11,22,4,1.469,-1.8809999,0,19.813087,272.08252,36,0,11,22,4
11,22,5,1.669,-2.081,0,20.917984,273.45325,38.519997,0,11,22,5
11,22,6,1.819,-2.181,0,22.930756,274.5021,41.760002,0,11,22,6
11,22,7,1.969,-2.331,0,22.734219,280.954,43.56,0,11,22,7
11,22,8,2.119,-2.131,0,22.09972,290.5015,42.48,1,11,22,8
11,22,9,3.119,-1.481,0,21.976223,289.62234,41.039997,1,11,22,9
11,22,10,4.269,-0.73099995,0,21.881662,285.75125,40.32,1,11,22,10
11,22,11,5.2190003,-0.081,0,20.176065,285.52417,41.039997,1,11,22,11
11,22,12,5.919,0.319,0,20.991426,275.90604,39.239998,1,11,22,12
11,22,13,6.7190003,0.219,0,19.45083,281.2059,38.519997,1,11,22,13
11,22,14,6.5690002,0.36900002,0,16.840345,280.46912,36.719997,1,11,22,14
11,22,15,5.8190002,0.219,0,15.027575,276.1885,31.319998,1,11,22,15
11,22,16,4.4690003,0.018999994,0,12.611567,272.45398,27.359999,1,11,22,16
11,22,17,3.2189999,-0.281,0,10.441552,269.01227,23.039999,0,11,22,17
11,22,18,2.169,-0.531,0,8.473393,282.26477,18.72,0,11,22,18
11,22,19,0.919,-1.281,0,7.029225,283.32455,14.4,0,11,22,19
11,22,20,0.76900005,-1.6309999,0,5.2323985,296.56497,11.159999,0,11,22,20
11,22,21,1.019,-1.681,0,3.563818,315.0001,7.5599995,0,11,22,21
11,22,22,1.069,-1.9810001,0,1.781909,315.0001,5.7599998,0,11,22,22
11,22,23,1.719,-1.731,0,0.6489992,56.309914,3.2399998,0,11,22,23
11,23,0,1.569,-1.281,0,2.19718,55.0079,2.8799999,0,11,23,0
11,23,1,3.319,0.519,0,7.293888,74.248764,14.04,0,11,23,1
11,23,2,4.169,1.6190001,0.1,8.647496,177.6141,12.959999,0,11,23,2
11,23,3,6.419,3.869,0.5,17.870834,206.3069,29.519999,0,11,23,3
11,23,4,6.669,4.869,0.9,24.502487,201.09802,42.48,0,11,23,4
11,23,5,7.869,4.2190003,0.2,28.387545,192.44998,50.399998,0,11,23,5
11,23,6,8.568999,4.269,0.2,34.743263,190.14548,63,0,11,23,6
11,23,7,8.568999,6.269,0.6,37.791855,185.46611,67.67999,0,11,23,7
11,23,8,8.919,6.5690002,0.6,40.03938,183.6084,71.64,1,11,23,8
11,23,9,9.669,7.019,0.3,40.71861,189.67046,75.24,1,11,23,9
11,23,10,10.169,7.619,0,42.87062,194.09462,79.2,1,11,23,10
11,23,11,10.769,8.269,0.6,43.75333,192.8356,81,1,11,23,11
11,23,12,10.769,8.568999,0.4,43.29365,189.81471,81,1,11,23,12
11,23,13,11.1189995,9.1189995,1.7,42.57295,191.21487,80.28,1,11,23,13
11,23,14,11.169,10.1189995,2.2,41.351837,192.82637,78.84,1,11,23,14
11,23,15,11.6189995,10.818999,2.3,41.779392,194.21588,79.92,1,11,23,15
11,23,16,12.769,11.6189995,1.1,44.368084,200.4201,82.079994,1,11,23,16
11,23,17,13.068999,12.068999,1.6,44.721943,203.9859,83.159996,0,11,23,17
11,23,18,13.269,11.969,0.9,46.288357,206.06679,83.88,0,11,23,18
11,23,19,13.068999,11.919,1.1,44.467285,204.38635,84.24,0,11,23,19
11,23,20,13.469,12.3689995,1.5,43.60386,209.42207,81,0,11,23,20
11,23,21,14.019,12.519,0.3,45.448483,212.05345,82.079994,0,11,23,21
11,23,22,14.169,12.769,1.5,43.201874,209.44868,82.799995,0,11,23,22
11,23,23,14.669,13.019,0.2,43.254337,211.90425,81.36,0,11,23,23
11,24,0,14.818999,13.019,0.3,43.76074,209.3063,81,0,11,24,0
11,24,1,14.769,12.969,0.8,43.873497,207.0906,86.76,0,11,24,1
11,24,2,15.068999,12.818999,0.1,41.700993,207.22859,79.92,0,11,24,2
11,24,3,15.269,12.519,0.4,39.166027,203.85555,75.6,0,11,24,3
11,24,4,15.318999,12.269,0.6,41.12517,203.19861,75.24,0,11,24,4
11,24,5,15.568999,12.019,0.5,40.217815,200.70619,74.88,0,11,24,5
11,24,6,15.969,11.519,0.2,39.220592,199.01712,76.32,0,11,24,6
11,24,7,16.169,11.269,0,39.279613,199.26535,75.6,0,11,24,7
11,24,8,16.469,11.219,0,43.189495,201.0033,79.56,1,11,24,8
11,24,9,16.769001,11.169,0,46.928936,201.84227,85.67999,1,11,24,9
11,24,10,16.469,11.519,0.1,47.105347,202.93988,90,1,11,24,10
11,24,11,16.369001,11.469,0,46.66272,202.21188,88.56,1,11,24,11
11,24,12,15.919,11.669,0.1,40.0782,199.41158,87.12,1,11,24,12
11,24,13,16.619001,10.719,0,48.501564,201.32764,91.079994,1,11,24,13
11,24,14,16.769001,10.719,0,46.78961,198.15623,90.36,1,11,24,14
11,24,15,15.919,11.568999,0.6,43.20937,197.45378,92.159996,1,11,24,15
11,24,16,16.869001,10.919,0.1,45.057564,194.8135,84.24,1,11,24,16
11,24,17,16.819,10.818999,0,45.082363,191.9829,84.6,0,11,24,17
11,24,18,16.169,11.068999,0.1,44.582623,195.2146,86.03999,0,11,24,18
11,24,19,15.519,11.419,0.2,41.692448,200.46927,89.27999,0,11,24,19
11,24,20,14.669,12.019,0.7,41.381603,198.51385,78.12,0,11,24,20
11,24,21,13.469,12.719,3.4,31.311722,224.53424,84.6,0,11,24,21
11,24,22,11.969,11.019,0.7,21.017649,236.1738,55.079998,0,11,24,22
11,24,23,11.6189995,10.769,1,19.26084,232.59456,39.6,0,11,24,23
11,25,0,11.318999,10.318999,0.7,20.150354,228.62158,36.36,0,11,25,0
11,25,1,11.019,10.269,0.6,17.782686,238.24055,31.68,0,11,25,1
11,25,2,11.019,10.169,0.7,18.9,233.13002,35.28,0,11,25,2
11,25,3,10.769,9.6189995,0.5,20.390114,227.86247,36.36,0,11,25,3
11,25,4,10.969,9.169,0.3,23.03789,224.68347,40.68,0,11,25,4
11,25,5,11.219,8.719,0.1,23.431824,226.86766,43.92,0,11,25,5
11,25,6,11.419,7.869,0,21.980644,238.39255,42.12,0,11,25,6
11,25,7,11.419,7.419,0,21.335884,242.35411,39.96,0,11,25,7
11,25,8,11.019,7.519,0,18.620214,240.4613,38.88,1,11,25,8
11,25,9,11.019,7.2190003,0,17.654688,249.71735,33.839996,1,11,25,9
11,25,10,11.219,6.869,0,17.902534,254.84587,34.56,1,11,25,10
11,25,11,11.269,6.119,0,18.553974,255.96373,35.64,1,11,25,11
11,25,12,11.469,5.519,0,20.499462,253.15611,38.88,1,11,25,12
11,25,13,11.6189995,5.5690002,0,22.732082,249.12527,43.199997,1,11,25,13
11,25,14,11.419,5.0690002,0,22.004953,246.3706,43.199997,1,11,25,14
11,25,15,10.969,4.369,0,20.799152,246.54095,41.399998,1,11,25,15
11,25,16,9.919,4.119,0,17.02404,250.22383,38.519997,1,11,25,16
11,25,17,9.269,4.119,0,14.539945,248.19853,30.960001,0,11,25,17
11,25,18,8.818999,3.819,0,15.141414,251.99574,27.359999,0,11,25,18
11,25,19,8.269,3.569,0,13.776763,252.51192,27.72,0,11,25,19
